orf_name,hours,n,normalized_cs,q_cs,effect_cs,exp_id,exp_environment
YBL008W,58,4,0.924981,0.002445,decreased,93,"N-,C++"
YBL008W-A,34,4,0.918479,0.000755,decreased,28,"N+, C+"
YBL008W-A,34,4,0.939439,0.016898,unchanged,31,"N+, C++"
YBL008W-A,34,4,0.912073,0.001045,decreased,33,"N++,C++"
YBL008W-A,35,4,0.970037,0.002418,decreased,91,"N++,C+"
YBL008W-A,58,4,0.966265,0.004794,decreased,93,"N-,C++"
YBL009W,34,4,0.716354,0.000755,decreased,28,"N+, C+"
YBL009W,34,4,0.770989,0.000892,decreased,31,"N+, C++"
YBL009W,34,4,0.865472,0.001045,decreased,33,"N++,C++"
YBL009W,35,4,0.763548,0.00151,decreased,91,"N++,C+"
YBL009W,58,4,0.738739,0.001182,decreased,93,"N-,C++"
YBL010C,34,4,1.024285,0.22499,unchanged,28,"N+, C+"
YBL010C,34,4,1.015067,0.113677,unchanged,31,"N+, C++"
YBL010C,34,4,1.019971,0.244391,unchanged,33,"N++,C++"
YBL010C,35,4,1.016671,0.317811,unchanged,91,"N++,C+"
YBL010C,58,4,0.99523,0.049506,unchanged,93,"N-,C++"
YBL011W,34,4,0.906062,0.000755,decreased,28,"N+, C+"
YBL011W,34,4,0.945284,0.000896,decreased,31,"N+, C++"
YBL011W,34,4,0.944114,0.001649,decreased,33,"N++,C++"
YBL011W,35,4,0.968841,0.029984,unchanged,91,"N++,C+"
YBL011W,58,4,0.903256,0.001182,decreased,93,"N-,C++"
YBL013W,34,4,0.941241,0.000755,decreased,28,"N+, C+"
YBL013W,34,4,0.956419,0.003406,decreased,31,"N+, C++"
YBL013W,34,4,0.965915,0.014604,unchanged,33,"N++,C++"
YBL013W,35,4,0.964429,0.002323,decreased,91,"N++,C+"
YBL013W,58,4,0.976395,0.003476,unchanged,93,"N-,C++"
YBL014C,34,4,0.92682,0.000755,decreased,28,"N+, C+"
YBL014C,34,4,0.923663,0.000892,decreased,31,"N+, C++"
YBL014C,34,4,0.933105,0.001072,decreased,33,"N++,C++"
YBL014C,35,4,0.965009,0.002129,decreased,91,"N++,C+"
YBL014C,58,4,0.936539,0.002877,decreased,93,"N-,C++"
YBL015W,34,4,1.002589,0.095273,unchanged,28,"N+, C+"
YBL015W,34,4,0.990196,0.006902,unchanged,31,"N+, C++"
YBL015W,34,4,0.966815,0.004153,decreased,33,"N++,C++"
YBL015W,35,4,1.020493,0.326208,unchanged,91,"N++,C+"
YBL015W,58,4,0.990191,0.014574,unchanged,93,"N-,C++"
YBL016W,34,4,1.012234,0.171054,unchanged,28,"N+, C+"
YBL016W,34,4,1.011905,0.120186,unchanged,31,"N+, C++"
YBL016W,34,4,0.98588,0.029991,unchanged,33,"N++,C++"
YBL016W,35,4,1.042272,0.034458,unchanged,91,"N++,C+"
YBL016W,58,4,0.994564,0.081032,unchanged,93,"N-,C++"
YBL017C,34,4,0.816273,0.000755,decreased,28,"N+, C+"
YBL017C,34,4,0.848441,0.000892,decreased,31,"N+, C++"
YBL017C,34,4,0.910979,0.001045,decreased,33,"N++,C++"
YBL017C,35,4,0.85824,0.00151,decreased,91,"N++,C+"
YBL017C,58,4,0.832974,0.001182,decreased,93,"N-,C++"
YBL018C,34,4,0.98021,0.008427,unchanged,28,"N+, C+"
YBL018C,34,4,0.983729,0.014103,unchanged,31,"N+, C++"
YBL018C,34,4,0.945244,0.008547,decreased,33,"N++,C++"
YBL018C,35,4,1.101271,0.002684,increased,91,"N++,C+"
YBL018C,58,4,1.050778,0.051444,unchanged,93,"N-,C++"
YBL019W,34,4,0.881486,0.000755,decreased,28,"N+, C+"
YBL019W,34,4,0.925411,0.000892,decreased,31,"N+, C++"
YBL019W,34,4,0.915965,0.001045,decreased,33,"N++,C++"
YBL019W,35,4,0.632007,0.00151,decreased,91,"N++,C+"
YBL019W,58,4,0.580701,0.001182,decreased,93,"N-,C++"
YBL020W,34,4,0.954398,0.000968,decreased,28,"N+, C+"
YBL020W,34,4,0.956452,0.001505,decreased,31,"N+, C++"
YBL020W,34,4,0.945628,0.001586,decreased,33,"N++,C++"
YBL020W,35,4,0.970004,0.010494,unchanged,91,"N++,C+"
YBL020W,58,4,0.968627,0.002575,decreased,93,"N-,C++"
YBL022C,34,4,0.884372,0.000755,decreased,28,"N+, C+"
YBL022C,34,4,0.890657,0.000892,decreased,31,"N+, C++"
YBL022C,34,4,0.903858,0.001045,decreased,33,"N++,C++"
YBL022C,35,4,0.839226,0.00151,decreased,91,"N++,C+"
YBL022C,58,4,0.855042,0.001182,decreased,93,"N-,C++"
YBL023C,34,4,0.965544,0.001367,decreased,28,"N+, C+"
YBL023C,34,4,0.982522,0.002736,unchanged,31,"N+, C++"
YBL023C,34,4,0.955052,0.001304,decreased,33,"N++,C++"
YBL023C,35,4,1.010143,0.257457,unchanged,91,"N++,C+"
YBL023C,58,4,0.976309,0.002597,unchanged,93,"N-,C++"
YBL024W,34,4,0.918959,0.000755,decreased,28,"N+, C+"
YBL024W,34,4,0.946198,0.000896,decreased,31,"N+, C++"
YBL024W,34,4,0.966824,0.001412,decreased,33,"N++,C++"
YBL024W,35,4,0.943604,0.003575,decreased,91,"N++,C+"
YBL024W,58,4,0.967322,0.002479,decreased,93,"N-,C++"
YBL025W,34,4,1.004422,0.127506,unchanged,28,"N+, C+"
YBL025W,34,4,1.001343,0.044122,unchanged,31,"N+, C++"
YBL025W,34,4,0.997615,0.118754,unchanged,33,"N++,C++"
YBL025W,35,4,0.995466,0.039195,unchanged,91,"N++,C+"
YBL025W,58,4,1.00767,0.152705,unchanged,93,"N-,C++"
YBL028C,34,4,1.029684,0.138809,unchanged,28,"N+, C+"
YBL028C,34,4,1.014269,0.235059,unchanged,31,"N+, C++"
YBL028C,34,4,1.041192,0.133748,unchanged,33,"N++,C++"
YBL028C,35,4,1.050007,0.137753,unchanged,91,"N++,C+"
YBL028C,58,4,1.024929,0.281092,unchanged,93,"N-,C++"
YBL029C-A,34,2,0.917797,0.007688,decreased,28,"N+, C+"
YBL029C-A,34,2,0.944149,0.008422,decreased,31,"N+, C++"
YBL029C-A,34,2,0.959664,0.011072,unchanged,33,"N++,C++"
YBL029C-A,35,2,0.713238,0.012372,unchanged,91,"N++,C+"
YBL029C-A,58,2,0.784301,0.010551,unchanged,93,"N-,C++"
YBL029W,34,4,0.75128,0.000755,decreased,28,"N+, C+"
YBL029W,34,4,0.748706,0.000892,decreased,31,"N+, C++"
YBL029W,34,4,0.720224,0.001045,decreased,33,"N++,C++"
YBL029W,35,4,0.754598,0.00151,decreased,91,"N++,C+"
YBL029W,58,4,0.735537,0.001182,decreased,93,"N-,C++"
YBL030C,34,4,0.930381,0.000755,decreased,28,"N+, C+"
YBL030C,34,4,0.938789,0.000896,decreased,31,"N+, C++"
YBL030C,34,4,0.949512,0.001469,decreased,33,"N++,C++"
YBL030C,35,4,0.954853,0.001597,decreased,91,"N++,C+"
YBL030C,58,4,0.990101,0.013176,unchanged,93,"N-,C++"
YBL032W,34,4,1.002862,0.072827,unchanged,28,"N+, C+"
YBL032W,34,4,1.030157,0.147704,unchanged,31,"N+, C++"
YBL032W,34,4,1.062406,0.012056,unchanged,33,"N++,C++"
YBL032W,35,4,1.01865,0.320428,unchanged,91,"N++,C+"
YBL032W,58,4,1.006539,0.176461,unchanged,93,"N-,C++"
YBL033C,34,4,1.016682,0.221889,unchanged,28,"N+, C+"
YBL033C,34,4,1.015336,0.169444,unchanged,31,"N+, C++"
YBL033C,34,4,0.994781,0.011072,unchanged,33,"N++,C++"
YBL033C,35,4,1.064199,0.013092,unchanged,91,"N++,C+"
YBL033C,58,4,1.03028,0.25826,unchanged,93,"N-,C++"
YBL036C,34,4,1.063751,0.024013,unchanged,28,"N+, C+"
YBL036C,34,4,1.026237,0.24122,unchanged,31,"N+, C++"
YBL036C,34,4,1.027787,0.150155,unchanged,33,"N++,C++"
YBL036C,35,4,1.054122,0.055844,unchanged,91,"N++,C+"
YBL036C,58,4,1.029822,0.119809,unchanged,93,"N-,C++"
YBL038W,34,4,1.019741,0.21303,unchanged,28,"N+, C+"
YBL038W,34,4,1.023909,0.210978,unchanged,31,"N+, C++"
YBL038W,34,4,0.992149,0.069944,unchanged,33,"N++,C++"
YBL038W,35,4,1.039916,0.063129,unchanged,91,"N++,C+"
YBL038W,58,4,0.999591,0.20016,unchanged,93,"N-,C++"
YBL039C,34,2,1.084741,0.014351,unchanged,28,"N+, C+"
YBL039C,34,2,1.122191,0.010292,unchanged,31,"N+, C++"
YBL039C,34,2,1.153997,0.009824,increased,33,"N++,C++"
YBL039C,35,2,1.072951,0.029496,unchanged,91,"N++,C+"
YBL039C,58,2,1.069199,0.025085,unchanged,93,"N-,C++"
YBL039W-B,34,6,0.953937,0.000811,decreased,28,"N+, C+"
YBL039W-B,34,6,0.914938,0.000892,decreased,31,"N+, C++"
YBL039W-B,34,6,0.968289,0.002517,decreased,33,"N++,C++"
YBL039W-B,35,6,0.980403,0.002482,unchanged,91,"N++,C+"
YBL039W-B,58,6,0.894202,0.002481,decreased,93,"N-,C++"
YBL041W,34,4,0.975729,0.003489,decreased,28,"N+, C+"
YBL041W,34,4,0.97832,0.006552,unchanged,31,"N+, C++"
YBL041W,34,4,1.013511,0.100112,unchanged,33,"N++,C++"
YBL041W,35,4,0.98602,0.017603,unchanged,91,"N++,C+"
YBL041W,58,4,0.993216,0.020789,unchanged,93,"N-,C++"
YBL042C,34,4,1.001409,0.044479,unchanged,28,"N+, C+"
YBL042C,34,4,0.989759,0.004822,unchanged,31,"N+, C++"
YBL042C,34,4,1.006733,0.064718,unchanged,33,"N++,C++"
YBL042C,35,4,0.995559,0.12795,unchanged,91,"N++,C+"
YBL042C,58,4,1.005717,0.189127,unchanged,93,"N-,C++"
YBL043W,34,4,0.948161,0.000763,decreased,28,"N+, C+"
YBL043W,34,4,0.983121,0.002122,unchanged,31,"N+, C++"
YBL043W,34,4,0.980001,0.003729,unchanged,33,"N++,C++"
YBL043W,35,4,0.936838,0.001514,decreased,91,"N++,C+"
YBL043W,58,4,0.969021,0.00887,decreased,93,"N-,C++"
YBL044W,34,4,1.017618,0.23745,unchanged,28,"N+, C+"
YBL044W,34,4,1.022235,0.252958,unchanged,31,"N+, C++"
YBL044W,34,4,1.036491,0.213615,unchanged,33,"N++,C++"
YBL044W,35,4,1.015405,0.316946,unchanged,91,"N++,C+"
YBL044W,58,4,1.013633,0.289358,unchanged,93,"N-,C++"
YBL045C,34,4,0.965631,0.001684,decreased,28,"N+, C+"
YBL045C,34,4,0.975675,0.001574,decreased,31,"N+, C++"
YBL045C,34,4,0.968633,0.001426,decreased,33,"N++,C++"
YBL045C,35,4,1.001885,0.102945,unchanged,91,"N++,C+"
YBL045C,58,4,0.989745,0.024078,unchanged,93,"N-,C++"
YBL047C,34,4,0.942437,0.001171,decreased,28,"N+, C+"
YBL047C,34,4,0.988627,0.023676,unchanged,31,"N+, C++"
YBL047C,34,4,0.975722,0.044425,unchanged,33,"N++,C++"
YBL047C,35,4,1.032469,0.277457,unchanged,91,"N++,C+"
YBL047C,58,4,0.974756,0.006792,unchanged,93,"N-,C++"
YBL048W,34,4,1.073602,0.019005,unchanged,28,"N+, C+"
YBL048W,34,4,1.072609,0.008423,unchanged,31,"N+, C++"
YBL048W,34,4,1.074089,0.01089,unchanged,33,"N++,C++"
YBL048W,35,4,1.039755,0.102094,unchanged,91,"N++,C+"
YBL048W,58,4,1.01785,0.302351,unchanged,93,"N-,C++"
YBL049W,34,4,1.042047,0.02749,unchanged,28,"N+, C+"
YBL049W,34,4,1.000053,0.027225,unchanged,31,"N+, C++"
YBL049W,34,4,1.039641,0.171201,unchanged,33,"N++,C++"
YBL049W,35,4,1.064824,0.008027,unchanged,91,"N++,C+"
YBL049W,58,4,0.99047,0.023659,unchanged,93,"N-,C++"
YBL051C,34,4,0.969126,0.00187,decreased,28,"N+, C+"
YBL051C,34,4,0.970355,0.01398,unchanged,31,"N+, C++"
YBL051C,34,4,0.939294,0.001194,decreased,33,"N++,C++"
YBL051C,35,4,0.971239,0.011757,unchanged,91,"N++,C+"
YBL051C,58,4,0.992174,0.028902,unchanged,93,"N-,C++"
YBL054W,34,4,0.647137,0.000755,decreased,28,"N+, C+"
YBL054W,34,4,0.725211,0.000892,decreased,31,"N+, C++"
YBL054W,34,4,0.705342,0.001045,decreased,33,"N++,C++"
YBL054W,35,4,0.668985,0.00151,decreased,91,"N++,C+"
YBL054W,58,4,0.720352,0.001182,decreased,93,"N-,C++"
YBL055C,34,4,1.036725,0.063138,unchanged,28,"N+, C+"
YBL055C,34,4,1.026705,0.226216,unchanged,31,"N+, C++"
YBL055C,34,4,1.020945,0.185845,unchanged,33,"N++,C++"
YBL055C,35,4,1.050528,0.090621,unchanged,91,"N++,C+"
YBL055C,58,4,1.045866,0.065574,unchanged,93,"N-,C++"
YBL056W,34,4,0.751167,0.000755,decreased,28,"N+, C+"
YBL056W,34,4,0.858889,0.000892,decreased,31,"N+, C++"
YBL056W,34,4,0.77818,0.001045,decreased,33,"N++,C++"
YBL056W,35,4,0.739755,0.00151,decreased,91,"N++,C+"
YBL056W,58,4,0.835831,0.001182,decreased,93,"N-,C++"
YBL057C,34,4,1.009397,0.198689,unchanged,28,"N+, C+"
YBL057C,34,4,0.996954,0.012154,unchanged,31,"N+, C++"
YBL057C,34,4,1.011899,0.151522,unchanged,33,"N++,C++"
YBL057C,35,4,0.980879,0.053877,unchanged,91,"N++,C+"
YBL057C,58,4,1.000352,0.130022,unchanged,93,"N-,C++"
YBL058W,34,4,0.998632,0.024444,unchanged,28,"N+, C+"
YBL058W,34,4,1.032899,0.265642,unchanged,31,"N+, C++"
YBL058W,34,4,0.997363,0.035136,unchanged,33,"N++,C++"
YBL058W,35,4,1.016766,0.324004,unchanged,91,"N++,C+"
YBL058W,58,4,1.03794,0.097805,unchanged,93,"N-,C++"
YBL059C-A,34,4,1.025097,0.158064,unchanged,28,"N+, C+"
YBL059C-A,34,4,1.031919,0.253604,unchanged,31,"N+, C++"
YBL059C-A,34,4,1.01415,0.161274,unchanged,33,"N++,C++"
YBL059C-A,35,4,1.017012,0.294371,unchanged,91,"N++,C+"
YBL059C-A,58,4,1.012583,0.30377,unchanged,93,"N-,C++"
YBL063W,34,4,0.422173,0.000755,decreased,28,"N+, C+"
YBL063W,34,4,0.413579,0.000892,decreased,31,"N+, C++"
YBL063W,34,4,0.586814,0.001045,decreased,33,"N++,C++"
YBL063W,35,4,0.404075,0.00151,decreased,91,"N++,C+"
YBL063W,58,4,0.529146,0.001182,decreased,93,"N-,C++"
YBL064C,34,2,1.040163,0.098427,unchanged,28,"N+, C+"
YBL064C,34,2,1.077584,0.030175,unchanged,31,"N+, C++"
YBL064C,34,2,1.041882,0.115661,unchanged,33,"N++,C++"
YBL064C,35,2,1.017983,0.30034,unchanged,91,"N++,C+"
YBL064C,58,2,1.01858,0.284139,unchanged,93,"N-,C++"
YBL071C,34,4,1.055876,0.011004,unchanged,28,"N+, C+"
YBL071C,34,4,1.094729,0.002341,unchanged,31,"N+, C++"
YBL071C,34,4,1.080358,0.003492,unchanged,33,"N++,C++"
YBL071C,35,4,1.061745,0.024261,unchanged,91,"N++,C+"
YBL071C,58,4,1.030177,0.086738,unchanged,93,"N-,C++"
YBL071C-B,34,4,0.990706,0.023951,unchanged,28,"N+, C+"
YBL071C-B,34,4,1.002549,0.032964,unchanged,31,"N+, C++"
YBL071C-B,34,4,0.986363,0.024327,unchanged,33,"N++,C++"
YBL071C-B,35,4,1.022533,0.310966,unchanged,91,"N++,C+"
YBL071C-B,58,4,1.00384,0.198044,unchanged,93,"N-,C++"
YBL071W-A,34,12,0.922839,0,decreased,28,"N+, C+"
YBL071W-A,34,12,0.923636,0,decreased,31,"N+, C++"
YBL071W-A,34,12,0.930967,0,decreased,33,"N++,C++"
YBL071W-A,35,12,0.936393,0.000487,decreased,91,"N++,C+"
YBL071W-A,58,12,0.903722,0,decreased,93,"N-,C++"
YBL072C,34,4,0.944548,0.000771,decreased,28,"N+, C+"
YBL072C,34,4,0.931982,0.000929,decreased,31,"N+, C++"
YBL072C,34,4,0.960036,0.002173,decreased,33,"N++,C++"
YBL072C,35,4,0.953605,0.002262,decreased,91,"N++,C+"
YBL072C,58,4,0.966848,0.001663,decreased,93,"N-,C++"
YBL073W,34,4,0.988403,0.008211,unchanged,28,"N+, C+"
YBL073W,34,4,0.989148,0.015324,unchanged,31,"N+, C++"
YBL073W,34,4,0.990012,0.008644,unchanged,33,"N++,C++"
YBL073W,35,4,0.997531,0.122703,unchanged,91,"N++,C+"
YBL073W,58,4,1.012773,0.272934,unchanged,93,"N-,C++"
YBL074C,34,4,0.995569,0.021846,unchanged,28,"N+, C+"
YBL074C,34,4,0.968979,0.001377,decreased,31,"N+, C++"
YBL074C,34,4,0.969352,0.010665,unchanged,33,"N++,C++"
YBL074C,35,4,1.04925,0.036763,unchanged,91,"N++,C+"
YBL074C,58,4,1.066061,0.044474,unchanged,93,"N-,C++"
YBL076C,34,4,0.844237,0.000755,decreased,28,"N+, C+"
YBL076C,34,4,0.775624,0.000892,decreased,31,"N+, C++"
YBL076C,34,4,0.793022,0.001045,decreased,33,"N++,C++"
YBL076C,35,4,0.89379,0.002561,decreased,91,"N++,C+"
YBL076C,58,4,0.962996,0.015577,unchanged,93,"N-,C++"
YBL078C,34,4,1.037313,0.042753,unchanged,28,"N+, C+"
YBL078C,34,4,1.042843,0.095958,unchanged,31,"N+, C++"
YBL078C,34,4,1.035284,0.107563,unchanged,33,"N++,C++"
YBL078C,35,4,1.071905,0.006858,unchanged,91,"N++,C+"
YBL078C,58,4,1.083745,0.002554,unchanged,93,"N-,C++"
YBL079W,34,4,0.734981,0.000755,decreased,28,"N+, C+"
YBL079W,34,4,0.713886,0.000892,decreased,31,"N+, C++"
YBL079W,34,4,0.703985,0.001045,decreased,33,"N++,C++"
YBL079W,35,4,0.859878,0.00151,decreased,91,"N++,C+"
YBL079W,58,4,0.817242,0.001182,decreased,93,"N-,C++"
YBL080C,34,4,0.993636,0.014806,unchanged,28,"N+, C+"
YBL080C,34,4,0.989613,0.008365,unchanged,31,"N+, C++"
YBL080C,34,4,0.997837,0.061387,unchanged,33,"N++,C++"
YBL080C,35,4,1.016914,0.310231,unchanged,91,"N++,C+"
YBL080C,58,4,1.013328,0.264568,unchanged,93,"N-,C++"
YBL081W,34,4,0.942067,0.000755,decreased,28,"N+, C+"
YBL081W,34,4,0.938391,0.000892,decreased,31,"N+, C++"
YBL081W,34,4,0.888903,0.001045,decreased,33,"N++,C++"
YBL081W,35,4,0.948036,0.003583,decreased,91,"N++,C+"
YBL081W,58,4,0.939119,0.003366,decreased,93,"N-,C++"
YBL082C,34,2,1.069189,0.024411,unchanged,28,"N+, C+"
YBL082C,34,2,1.064188,0.042658,unchanged,31,"N+, C++"
YBL082C,34,2,1.105139,0.015788,unchanged,33,"N++,C++"
YBL082C,35,2,0.996238,0.099417,unchanged,91,"N++,C+"
YBL082C,58,2,1.045073,0.086082,unchanged,93,"N-,C++"
YBL086C,34,4,0.976938,0.002833,unchanged,28,"N+, C+"
YBL086C,34,4,0.987353,0.020935,unchanged,31,"N+, C++"
YBL086C,34,4,0.988565,0.018466,unchanged,33,"N++,C++"
YBL086C,35,4,1.012039,0.267835,unchanged,91,"N++,C+"
YBL086C,58,4,1.024105,0.236657,unchanged,93,"N-,C++"
YBL087C,34,4,1.039996,0.167944,unchanged,28,"N+, C+"
YBL087C,34,4,1.014533,0.14561,unchanged,31,"N+, C++"
YBL087C,34,4,1.045313,0.150421,unchanged,33,"N++,C++"
YBL087C,35,4,1.052204,0.024812,unchanged,91,"N++,C+"
YBL087C,58,4,1.039185,0.110984,unchanged,93,"N-,C++"
YBL089W,34,2,1.02357,0.210495,unchanged,28,"N+, C+"
YBL089W,34,2,1.025464,0.256285,unchanged,31,"N+, C++"
YBL089W,34,2,1.059011,0.115941,unchanged,33,"N++,C++"
YBL089W,35,2,1.015119,0.288433,unchanged,91,"N++,C+"
YBL089W,58,2,1.029195,0.205604,unchanged,93,"N-,C++"
YBL090W,34,8,0.952702,0.000755,decreased,28,"N+, C+"
YBL090W,34,8,0.9679,0.004743,decreased,31,"N+, C++"
YBL090W,34,8,0.966654,0.001045,decreased,33,"N++,C++"
YBL090W,35,8,0.887463,0.001005,decreased,91,"N++,C+"
YBL090W,58,8,0.904799,0.001184,decreased,93,"N-,C++"
YBL091C,34,4,1.026079,0.229297,unchanged,28,"N+, C+"
YBL091C,34,4,0.997974,0.028154,unchanged,31,"N+, C++"
YBL091C,34,4,0.945846,0.001126,decreased,33,"N++,C++"
YBL091C,35,4,0.989784,0.029506,unchanged,91,"N++,C+"
YBL091C,58,4,1.034604,0.223868,unchanged,93,"N-,C++"
YBL091C-A,34,8,0.974823,0.000755,decreased,28,"N+, C+"
YBL091C-A,34,8,0.98761,0.000892,unchanged,31,"N+, C++"
YBL091C-A,34,8,0.988657,0.009612,unchanged,33,"N++,C++"
YBL091C-A,35,8,0.984855,0.010862,unchanged,91,"N++,C+"
YBL091C-A,58,8,0.971764,0.006951,unchanged,93,"N-,C++"
YBL092W,34,8,0.70401,0.003431,decreased,28,"N+, C+"
YBL092W,34,8,0.734266,0.000892,decreased,31,"N+, C++"
YBL092W,34,8,0.821385,0.00246,decreased,33,"N++,C++"
YBL092W,35,8,0.495179,0.00151,decreased,91,"N++,C+"
YBL092W,58,8,0.514479,0.001585,decreased,93,"N-,C++"
YBL093C,34,8,0.791328,5.00E-05,decreased,28,"N+, C+"
YBL093C,34,8,0.827678,0.000104,decreased,31,"N+, C++"
YBL093C,34,8,0.902151,0.000209,decreased,33,"N++,C++"
YBL093C,35,8,0.853667,0.00022,decreased,91,"N++,C+"
YBL093C,58,8,0.86041,0.000129,decreased,93,"N-,C++"
YBL095W,34,2,0.945863,0.008011,decreased,28,"N+, C+"
YBL095W,34,2,1.000498,0.071297,unchanged,31,"N+, C++"
YBL095W,34,2,0.994885,0.058062,unchanged,33,"N++,C++"
YBL095W,35,2,0.965177,0.016991,unchanged,91,"N++,C+"
YBL095W,58,2,0.939952,0.011166,unchanged,93,"N-,C++"
YBL096C,34,4,1.032924,0.210734,unchanged,28,"N+, C+"
YBL096C,34,4,1.014035,0.243303,unchanged,31,"N+, C++"
YBL096C,34,4,1.040231,0.061524,unchanged,33,"N++,C++"
YBL096C,35,4,1.001267,0.063309,unchanged,91,"N++,C+"
YBL096C,58,4,0.983256,0.012457,unchanged,93,"N-,C++"
YBL097W,34,2,0.727826,0.007688,decreased,28,"N+, C+"
YBL097W,34,2,0.734664,0.007915,decreased,31,"N+, C++"
YBL097W,34,2,0.784574,0.009156,decreased,33,"N++,C++"
YBL097W,35,2,0.822996,0.012533,unchanged,91,"N++,C+"
YBL097W,58,2,0.857041,0.010551,unchanged,93,"N-,C++"
YBL098W,34,4,0.980074,0.012388,unchanged,28,"N+, C+"
YBL098W,34,4,0.976747,0.011553,unchanged,31,"N+, C++"
YBL098W,34,4,0.975526,0.003542,unchanged,33,"N++,C++"
YBL098W,35,4,0.957884,0.001624,decreased,91,"N++,C+"
YBL098W,58,4,0.926355,0.001182,decreased,93,"N-,C++"
YBL099W,34,4,0.985792,0.030883,unchanged,28,"N+, C+"
YBL099W,34,4,1.005243,0.052192,unchanged,31,"N+, C++"
YBL099W,34,4,0.976813,0.007249,unchanged,33,"N++,C++"
YBL099W,35,4,1.015778,0.303226,unchanged,91,"N++,C+"
YBL099W,58,4,0.972136,0.005455,unchanged,93,"N-,C++"
YBL100C,34,4,0.967454,0.002128,decreased,28,"N+, C+"
YBL100C,34,4,0.994065,0.060664,unchanged,31,"N+, C++"
YBL100C,34,4,1.016687,0.227195,unchanged,33,"N++,C++"
YBL100C,35,4,1.045062,0.194767,unchanged,91,"N++,C+"
YBL100C,58,4,1.022276,0.238997,unchanged,93,"N-,C++"
YBL100W-C,34,4,1.049564,0.038531,unchanged,28,"N+, C+"
YBL100W-C,34,4,1.053416,0.080456,unchanged,31,"N+, C++"
YBL100W-C,34,4,1.054961,0.133351,unchanged,33,"N++,C++"
YBL100W-C,35,4,1.065821,0.005692,unchanged,91,"N++,C+"
YBL100W-C,58,4,1.104809,0.002146,increased,93,"N-,C++"
YBL101C,34,4,0.925191,0.000755,decreased,28,"N+, C+"
YBL101C,34,4,0.931539,0.000892,decreased,31,"N+, C++"
YBL101C,34,4,0.881145,0.001045,decreased,33,"N++,C++"
YBL101C,35,4,0.971257,0.008978,decreased,91,"N++,C+"
YBL101C,58,4,0.975003,0.002778,unchanged,93,"N-,C++"
YBL102W,34,6,0.997151,0.155573,unchanged,28,"N+, C+"
YBL102W,34,6,0.997308,0.15965,unchanged,31,"N+, C++"
YBL102W,34,6,0.975287,0.094103,unchanged,33,"N++,C++"
YBL102W,35,6,0.789077,0.071412,unchanged,91,"N++,C+"
YBL102W,58,6,0.903234,0.07058,unchanged,93,"N-,C++"
YBL103C,34,4,0.359707,0.000755,decreased,28,"N+, C+"
YBL103C,34,4,0.359712,0.000892,decreased,31,"N+, C++"
YBL103C,34,4,0.376026,0.001045,decreased,33,"N++,C++"
YBL103C,35,4,0.419113,0.00151,decreased,91,"N++,C+"
YBL103C,58,4,0.455377,0.001182,decreased,93,"N-,C++"
YBL104C,34,4,0.879104,0.000755,decreased,28,"N+, C+"
YBL104C,34,4,0.852479,0.000892,decreased,31,"N+, C++"
YBL104C,34,4,0.847854,0.001045,decreased,33,"N++,C++"
YBL104C,35,4,0.886594,0.00151,decreased,91,"N++,C+"
YBL104C,58,4,0.885322,0.001182,decreased,93,"N-,C++"
YBL107C,34,4,0.520215,0.000755,decreased,28,"N+, C+"
YBL107C,34,4,0.592467,0.000892,decreased,31,"N+, C++"
YBL107C,34,4,0.55454,0.001045,decreased,33,"N++,C++"
YBL107C,35,4,0.553799,0.00151,decreased,91,"N++,C+"
YBL107C,58,4,0.679832,0.001182,decreased,93,"N-,C++"
YBL107W-A,34,4,1.035792,0.113829,unchanged,28,"N+, C+"
YBL107W-A,34,4,1.049095,0.066049,unchanged,31,"N+, C++"
YBL107W-A,34,4,1.030293,0.14068,unchanged,33,"N++,C++"
YBL107W-A,35,4,1.020943,0.210775,unchanged,91,"N++,C+"
YBL107W-A,58,4,1.026976,0.143734,unchanged,93,"N-,C++"
YBL108W,34,4,1.004263,0.080012,unchanged,28,"N+, C+"
YBL108W,34,4,1.007863,0.140407,unchanged,31,"N+, C++"
YBL108W,34,4,1.026679,0.27537,unchanged,33,"N++,C++"
YBL108W,35,4,1.026426,0.26849,unchanged,91,"N++,C+"
YBL108W,58,4,1.03616,0.125032,unchanged,93,"N-,C++"
YBL111C,34,4,0.974583,0.002471,decreased,28,"N+, C+"
YBL111C,34,4,0.983779,0.003672,unchanged,31,"N+, C++"
YBL111C,34,4,0.999296,0.031535,unchanged,33,"N++,C++"
YBL111C,35,4,1.025983,0.228896,unchanged,91,"N++,C+"
YBL111C,58,4,1.034583,0.129218,unchanged,93,"N-,C++"
YBR001C,34,4,0.946785,0.000826,decreased,28,"N+, C+"
YBR001C,34,4,0.94729,0.000893,decreased,31,"N+, C++"
YBR001C,34,4,0.976609,0.001826,unchanged,33,"N++,C++"
YBR001C,35,4,0.980484,0.004258,unchanged,91,"N++,C+"
YBR001C,58,4,0.975451,0.004753,unchanged,93,"N-,C++"
YBR003W,34,4,0.889377,0.001009,decreased,28,"N+, C+"
YBR003W,34,4,0.876459,0.000892,decreased,31,"N+, C++"
YBR003W,34,4,0.930319,0.005843,decreased,33,"N++,C++"
YBR003W,35,4,0.887204,0.00151,decreased,91,"N++,C+"
YBR003W,58,4,0.938823,0.001215,decreased,93,"N-,C++"
